Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Korean Name
2020-01-23 00:00:00-05:00,77.05448142476102,77.45196545033632,76.50429530744599,77.37198638916016,104472000,0.0,0.0,AAPL,애플
2020-01-23 00:00:00-05:00,158.95835003585393,159.54180685706996,158.07838500292053,159.4652862548828,19680800,0.0,0.0,MSFT,마이크로소프트
2020-01-23 00:00:00-05:00,74.10885083507527,74.4052768729522,73.74865298533626,73.96636199951172,26650000,0.0,0.0,GOOGL,구글
2020-01-23 00:00:00-05:00,94.25550079345703,94.4990005493164,93.63800048828125,94.22899627685547,49692000,0.0,0.0,AMZN,아마존
2020-01-23 00:00:00-05:00,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,294765000,0.0,0.0,TSLA,테슬라
2020-01-23 00:00:00-05:00,219.9099594464481,220.64714892772494,218.43559568461785,218.92372131347656,11195000,0.0,0.0,META,메타 (구 페이스북)
2020-01-23 00:00:00-05:00,6.2667281721820425,6.303573408091197,6.17785068616054,6.295108795166016,244516000,0.0,0.0,NVDA,엔비디아
2020-01-23 00:00:00-05:00,229.42999267578125,229.77000427246094,227.35000610351562,229.3800048828125,4750000,0.0,0.0,BRK-B,버크셔 해서웨이 B
2020-01-23 00:00:00-05:00,200.68501890604946,201.167666873336,198.17525831370762,199.35292053222656,8520800,0.0,0.0,V,비자
2020-01-23 00:00:00-05:00,128.86606186720968,129.50152285879508,127.75184672695356,129.2926025390625,8671900,0.0,0.0,JNJ,존슨앤드존슨
2020-01-23 00:00:00-05:00,109.85057228298376,111.83901783059808,109.27613110961647,110.46035766601562,11096500,0.746,0.0,PG,프록터 앤드 갬블
2020-01-23 00:00:00-05:00,278.75302104439413,279.28261256335855,275.63107662990024,278.2419738769531,3169600,0.0,0.0,UNH,유나이티드헬스
2020-01-23 00:00:00-05:00,205.78062917157845,208.165285972603,204.4597561202588,207.12808227539062,4617900,0.0,0.0,HD,홈디포
2020-01-23 00:00:00-05:00,315.9938308442761,316.23690302184866,313.3881042219539,315.9743957519531,4188300,0.0,0.0,MA,마스터카드
2020-01-23 00:00:00-05:00,30.281737833996864,30.763953195702893,30.23652938647501,30.67353630065918,27148510,0.0,0.0,PFE,화이자
2020-01-23 00:00:00-05:00,49.141590057034755,49.54410695183913,49.021691268497406,49.526981353759766,12858900,0.0,0.0,KO,코카콜라
2020-01-23 00:00:00-05:00,141.84766184654472,141.85753439087432,138.93364850253064,140.46473693847656,11082000,0.0,0.0,DIS,디즈니
2020-01-23 00:00:00-05:00,123.93077080312233,124.58901804948742,123.30717510429919,124.41578674316406,3915700,0.0,0.0,PEP,펩시코
2020-01-23 00:00:00-05:00,30.104141127952495,30.254262830695716,29.78623238252382,30.130632400512695,45717100,0.0,0.0,BAC,뱅크오브아메리카
2020-01-23 00:00:00-05:00,52.343514021156075,52.516136373705706,51.82565294985593,52.39059066772461,19605900,0.0,0.0,XOM,엑슨모빌
