Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Korean Name
2023-11-15 00:00:00-05:00,186.93420587357204,188.5761557735661,186.86453984677962,187.09341430664062,53790500,0.0,0.0,AAPL,애플
2023-11-15 00:00:00-05:00,368.52421338899586,370.3604880235156,364.385151432171,366.9261779785156,26860100,0.75,0.0,MSFT,마이크로소프트
2023-11-15 00:00:00-05:00,134.38284027794552,134.5422660015874,133.0875480834585,134.1337432861328,23861500,0.0,0.0,GOOGL,구글
2023-11-15 00:00:00-05:00,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700,0.0,0.0,AMZN,아마존
2023-11-15 00:00:00-05:00,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,0.0,0.0,TSLA,테슬라
2023-11-15 00:00:00-05:00,336.6440459051916,337.1122585999721,328.76414268958035,331.44390869140625,14531200,0.0,0.0,META,메타 (구 페이스북)
2023-11-15 00:00:00-05:00,49.91646233050051,49.941450760944704,48.182105862527486,48.869850158691406,475497000,0.0,0.0,NVDA,엔비디아
2023-11-15 00:00:00-05:00,355.0199890136719,357.30999755859375,354.4800109863281,356.7900085449219,3572900,0.0,0.0,BRK-B,버크셔 해서웨이 B
2023-11-15 00:00:00-05:00,244.9377788719451,246.356939241167,243.47892859237896,246.22792053222656,13258900,0.0,0.0,V,비자
2023-11-15 00:00:00-05:00,141.69349550395194,143.6840241722041,141.6165648041263,143.08782958984375,6729100,0.0,0.0,JNJ,존슨앤드존슨
2023-11-15 00:00:00-05:00,147.46713473298936,147.78716909615923,145.83788502729735,146.84646606445312,7672600,0.0,0.0,PG,프록터 앤드 갬블
2023-11-15 00:00:00-05:00,529.9171046086728,530.3194453737909,521.7237984591144,528.307861328125,2473700,0.0,0.0,UNH,유나이티드헬스
2023-11-15 00:00:00-05:00,294.84972306162643,299.53278841723557,294.76246428237283,298.8153076171875,3985900,0.0,0.0,HD,홈디포
2023-11-15 00:00:00-05:00,394.602468819989,396.399408219153,391.9120284965163,393.9670715332031,2434600,0.0,0.0,MA,마스터카드
2023-11-15 00:00:00-05:00,27.079643055136405,28.136501294528937,27.079643055136405,27.988170623779297,43614600,0.0,0.0,PFE,화이자
2023-11-15 00:00:00-05:00,55.162589767063466,55.20109856502021,54.63310664856203,55.07594680786133,10201900,0.0,0.0,KO,코카콜라
2023-11-15 00:00:00-05:00,91.85525126281715,93.415972507266,91.60830198501044,92.78378295898438,20593100,0.0,0.0,DIS,디즈니
2023-11-15 00:00:00-05:00,162.22829522634058,162.3148391074118,159.8915223968459,160.83392333984375,5611200,0.0,0.0,PEP,펩시코
2023-11-15 00:00:00-05:00,28.24990425345143,28.762658170519327,28.24990425345143,28.656238555908203,46968900,0.0,0.0,BAC,뱅크오브아메리카
2023-11-15 00:00:00-05:00,100.53075370489462,101.68150248710678,100.08592824247785,100.24065399169922,20137600,0.0,0.0,XOM,엑슨모빌
