Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Korean Name
2023-02-08 00:00:00-05:00,152.2786602948261,152.97137275977542,149.5968551305232,150.33905029296875,64120100,0.0,0.0,AAPL,애플
2023-02-08 00:00:00-05:00,268.7888752510765,272.2913924433007,261.9117166421838,262.42333984375,54686000,0.0,0.0,MSFT,마이크로소프트
2023-02-08 00:00:00-05:00,101.68139801371872,102.76745728027592,97.68588002198369,99.01107788085938,94743500,0.0,0.0,GOOGL,구글
2023-02-08 00:00:00-05:00,102.04000091552734,102.66999816894531,98.77999877929688,100.05000305175781,75878300,0.0,0.0,AMZN,아마존
2023-02-08 00:00:00-05:00,196.10000610351562,203.0,194.30999755859375,201.2899932861328,180673600,0.0,0.0,TSLA,테슬라
2023-02-08 00:00:00-05:00,189.27696978388636,190.10381310755534,182.2239103489053,182.73196411132812,36139100,0.0,0.0,META,메타 (구 페이스북)
2023-02-08 00:00:00-05:00,22.370726857700443,22.861371096490107,21.99200262833472,22.188859939575195,559651000,0.0,0.0,NVDA,엔비디아
2023-02-08 00:00:00-05:00,311.1199951171875,313.4100036621094,308.010009765625,308.4800109863281,3370000,0.0,0.0,BRK-B,버크셔 해서웨이 B
2023-02-08 00:00:00-05:00,226.79174292712125,228.2883324195618,226.44714348739723,226.65390014648438,4978600,0.0,0.0,V,비자
2023-02-08 00:00:00-05:00,153.6269289864962,154.8122877311847,153.25061436957816,153.91856384277344,6054700,0.0,0.0,JNJ,존슨앤드존슨
2023-02-08 00:00:00-05:00,132.3462470691734,132.80306883146534,131.72763456861347,131.87991333007812,7123800,0.0,0.0,PG,프록터 앤드 갬블
2023-02-08 00:00:00-05:00,461.1970005461343,470.47972850331934,460.84779189244347,468.71435546875,3466400,0.0,0.0,UNH,유나이티드헬스
2023-02-08 00:00:00-05:00,306.6850862906131,307.68222382221745,303.48471707187224,304.643310546875,2777200,0.0,0.0,HD,홈디포
2023-02-08 00:00:00-05:00,368.8287044057017,371.4182195592516,365.83395540683733,366.04150390625,2193600,0.0,0.0,MA,마스터카드
2023-02-08 00:00:00-05:00,38.97600566478484,39.468239275688255,38.95810582623716,39.360843658447266,19362300,0.0,0.0,PFE,화이자
2023-02-08 00:00:00-05:00,56.365876243014085,56.365876243014085,56.05545187854735,56.17774200439453,11012000,0.0,0.0,KO,코카콜라
2023-02-08 00:00:00-05:00,110.8308352060056,111.94705078849574,108.94414660258617,110.41596221923828,27719900,0.0,0.0,DIS,디즈니
2023-02-08 00:00:00-05:00,161.07009762379758,161.3809363790257,160.35423569742557,161.22080993652344,5687300,0.0,0.0,PEP,펩시코
2023-02-08 00:00:00-05:00,34.43429268397748,34.84095998484744,34.368091365947606,34.5194091796875,28032800,0.0,0.0,BAC,뱅크오브아메리카
2023-02-08 00:00:00-05:00,107.58186136937742,108.31122876022269,106.45975165456191,106.52520751953125,18459700,0.0,0.0,XOM,엑슨모빌
