Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Korean Name
2023-05-03 00:00:00-04:00,167.99220106828838,169.39956754565748,165.67302032909086,165.96043395996094,65136000,0.0,0.0,AAPL,애플
2023-05-03 00:00:00-04:00,302.42485692101525,304.38762034639154,299.9294732832105,300.2352294921875,22360800,0.0,0.0,MSFT,마이크로소프트
2023-05-03 00:00:00-04:00,105.1488280563767,107.1017476916255,104.58088718082902,105.02926635742188,21795400,0.0,0.0,GOOGL,구글
2023-05-03 00:00:00-04:00,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,65051900,0.0,0.0,AMZN,아마존
2023-05-03 00:00:00-04:00,160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000,0.0,0.0,TSLA,테슬라
2023-05-03 00:00:00-04:00,238.55873866536106,240.83006129523127,231.86430927183073,236.12802124023438,34463900,0.0,0.0,META,메타 (구 페이스북)
2023-05-03 00:00:00-04:00,27.82448940299966,28.35119621775958,27.45669439964769,27.786510467529297,383387000,0.0,0.0,NVDA,엔비디아
2023-05-03 00:00:00-04:00,327.1300048828125,328.07000732421875,323.05999755859375,323.2200012207031,2653800,0.0,0.0,BRK-B,버크셔 해서웨이 B
2023-05-03 00:00:00-04:00,223.92120107012002,225.588428947529,222.87548809576336,222.93467712402344,4093300,0.0,0.0,V,비자
2023-05-03 00:00:00-04:00,156.86380849857366,157.46074338179443,153.98330527034017,154.3244171142578,5937200,0.0,0.0,JNJ,존슨앤드존슨
2023-05-03 00:00:00-04:00,150.01086179834857,150.9015110085618,148.85206359459295,149.6182098388672,5775000,0.0,0.0,PG,프록터 앤드 갬블
2023-05-03 00:00:00-04:00,481.26683368981736,482.2889594864836,475.0660500763161,476.4385986328125,1749700,0.0,0.0,UNH,유나이티드헬스
2023-05-03 00:00:00-04:00,281.75926082779137,285.7767524924069,279.78878488323966,280.34356689453125,2743400,0.0,0.0,HD,홈디포
2023-05-03 00:00:00-04:00,372.8720147896481,375.72295010657245,370.5555826417306,371.1198425292969,1970900,0.0,0.0,MA,마스터카드
2023-05-03 00:00:00-04:00,35.08288406210894,35.25292742086042,34.33110785313355,34.41165542602539,27721900,0.0,0.0,PFE,화이자
2023-05-03 00:00:00-04:00,60.684623032174486,60.836290673974126,60.26755148104788,60.33390426635742,11084600,0.0,0.0,KO,코카콜라
2023-05-03 00:00:00-04:00,99.82676782197748,101.32822356372532,99.41189486818932,99.62921142578125,7772100,0.0,0.0,DIS,디즈니
2023-05-03 00:00:00-04:00,182.62276563690185,183.25812194296208,181.86412627434675,182.24343872070312,3389600,0.0,0.0,PEP,펩시코
2023-05-03 00:00:00-04:00,26.804691324348223,27.12832765921089,26.47153606016017,26.51913070678711,51139500,0.0,0.0,BAC,뱅크오브아메리카
2023-05-03 00:00:00-04:00,102.78426506043063,103.47212785006064,101.54045138024169,101.70063781738281,16212300,0.0,0.0,XOM,엑슨모빌
