Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Korean Name
2020-08-25 00:00:00-04:00,121.7260910465747,122.19709178866397,120.1202855058765,121.85054779052734,211495600,0.0,0.0,AAPL,애플
2020-08-25 00:00:00-04:00,205.44847137759265,208.83243658321962,205.44847137759265,208.6974639892578,23043700,0.0,0.0,MSFT,마이크로소프트
2020-08-25 00:00:00-04:00,78.71963154557028,80.15343686372387,78.60903241627476,80.00248718261719,25150000,0.0,0.0,GOOGL,구글
2020-08-25 00:00:00-04:00,164.74949645996094,167.8699951171875,163.35000610351562,167.32449340820312,79856000,0.0,0.0,AMZN,아마존
2020-08-25 00:00:00-04:00,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500,0.0,0.0,TSLA,테슬라
2020-08-25 00:00:00-04:00,271.37340270771705,282.0127548400095,269.2315901764361,279.75140380859375,42127200,0.0,0.0,META,메타 (구 페이스북)
2020-08-25 00:00:00-04:00,12.591286356621447,12.721378464446069,12.534464286944164,12.710164070129395,289076000,0.0,0.0,NVDA,엔비디아
2020-08-25 00:00:00-04:00,213.55999755859375,214.0,212.85000610351562,213.35000610351562,3675900,0.0,0.0,BRK-B,버크셔 해서웨이 B
2020-08-25 00:00:00-04:00,200.92795533183377,201.90742407435826,199.3278155473784,201.81045532226562,5828300,0.0,0.0,V,비자
2020-08-25 00:00:00-04:00,135.66494793768038,135.92246851931844,134.56385301677022,135.02560424804688,3863500,0.0,0.0,JNJ,존슨앤드존슨
2020-08-25 00:00:00-04:00,124.44129689394867,124.5755805990184,123.36698627158869,124.49501037597656,4718300,0.0,0.0,PG,프록터 앤드 갬블
2020-08-25 00:00:00-04:00,292.59058047065855,292.7405056256489,288.4669236895631,292.60931396484375,1879300,0.0,0.0,UNH,유나이티드헬스
2020-08-25 00:00:00-04:00,257.8961299402494,258.0846767986819,254.86176386851292,256.8727111816406,2854500,0.0,0.0,HD,홈디포
2020-08-25 00:00:00-04:00,336.1242878232415,339.78088644406046,334.77865476958397,339.0008239746094,2862700,0.0,0.0,MA,마스터카드
2020-08-25 00:00:00-04:00,29.89378636631462,29.932597281030155,29.45907915267736,29.816158294677734,26221201,0.0,0.0,PFE,화이자
2020-08-25 00:00:00-04:00,41.8455962461022,41.889184743740714,41.54047343704338,41.76713562011719,7827800,0.0,0.0,KO,코카콜라
2020-08-25 00:00:00-04:00,129.2334941646787,129.49031598010157,127.73203837834436,128.2061767578125,5494400,0.0,0.0,DIS,디즈니
2020-08-25 00:00:00-04:00,121.49183342143974,121.59728894860793,120.12103224209243,120.64826965332031,2597400,0.0,0.0,PEP,펩시코
2020-08-25 00:00:00-04:00,23.30348028391969,23.437716575398902,23.026056680367986,23.267683029174805,57304700,0.0,0.0,BAC,뱅크오브아메리카
2020-08-25 00:00:00-04:00,34.46720873318599,34.806420215977326,33.6729579182705,33.82188034057617,31285600,0.0,0.0,XOM,엑슨모빌
